date,open,high,low,close,volume,fgi_value,fgi_sentiment,daily_return,volatility_7d,fgi_value_lag1,fgi_sentiment_lag1
2023-11-30,37861.1171875,38141.75390625,37531.140625,37712.74609375,18115982627,74,Greed,-0.38497596002547985,0.8947304553928254,72.0,Greed
2023-12-01,37718.0078125,38954.109375,37629.359375,38688.75,23512784002,71,Greed,2.5879947957747618,1.2517732953148497,74.0,Greed
2023-12-02,38689.27734375,39678.9375,38652.59375,39476.33203125,15534035612,74,Greed,2.0356874575942596,1.394648439625558,71.0,Greed
2023-12-03,39472.20703125,40135.60546875,39298.1640625,39978.390625,15769696322,73,Greed,1.2717964611113297,1.2434509537871192,74.0,Greed
2023-12-04,39978.62890625,42371.75,39978.62890625,41980.09765625,39856129827,74,Greed,5.006972516793251,1.7809877967624879,73.0,Greed
2023-12-05,41986.265625,44408.6640625,41421.1484375,44080.6484375,36312154535,75,Greed,5.003682455553493,2.1595552124617705,74.0,Greed
2023-12-06,44080.0234375,44265.76953125,43478.08203125,43746.4453125,29909761586,72,Greed,-0.7581629055975703,2.3149402782712385,75.0,Greed
2023-12-07,43769.1328125,44042.58984375,42880.6484375,43292.6640625,27635760671,72,Greed,-1.0372985662227885,2.4417268244196144,72.0,Greed
2023-12-08,43293.13671875,44705.515625,43125.296875,44166.6015625,24421116687,72,Greed,2.018673414826888,2.4289397068106053,72.0,Greed
2023-12-09,44180.01953125,44361.2578125,43627.59765625,43725.984375,17368210171,73,Greed,-0.9976252913108663,2.666803721603782,72.0,Greed
2023-12-10,43728.3828125,44034.625,43593.28515625,43779.69921875,13000481418,74,Greed,0.12284421841561866,2.71813624697308,73.0,Greed
2023-12-11,43792.01953125,43808.375,40234.578125,41243.83203125,40632672038,74,Greed,-5.792335792051162,3.2921082536592103,74.0,Greed
2023-12-12,41238.734375,42048.3046875,40667.5625,41450.22265625,24779520132,67,Greed,0.5004157345118276,2.4321225554128256,74.0,Greed
2023-12-13,41468.46484375,43429.78125,40676.8671875,42890.7421875,26797884674,65,Greed,3.475299863154757,2.9332267525203637,67.0,Greed
2023-12-14,42884.26171875,43390.859375,41767.08984375,43023.97265625,25578530178,72,Greed,0.31062756659134827,2.9166883844951985,65.0,Greed
2023-12-15,43028.25,43087.82421875,41692.96875,41929.7578125,19639442462,70,Greed,-2.543267802098337,2.8864795692386482,72.0,Greed
2023-12-16,41937.7421875,42664.9453125,41723.11328125,42240.1171875,14386729590,67,Greed,0.7401888090740938,2.931343764557429,70.0,Greed
2023-12-17,42236.109375,42359.49609375,41274.54296875,41364.6640625,16678702876,73,Greed,-2.072563201266564,2.976293826391507,67.0,Greed
2023-12-18,41348.203125,42720.296875,40530.2578125,42623.5390625,25224642008,65,Greed,3.0433584522719714,2.283779509291754,73.0,Greed
2023-12-19,42641.51171875,43354.296875,41826.3359375,42270.52734375,23171001281,73,Greed,-0.8282083715112631,2.3376773942392246,65.0,Greed
2023-12-20,42261.30078125,44275.5859375,42223.81640625,43652.25,27868908174,74,Greed,3.2687613405284255,2.2918273354774774,73.0,Greed
2023-12-21,43648.125,44240.66796875,43330.05078125,43869.15234375,22452766169,70,Greed,0.49688697318006625,2.293402437153676,74.0,Greed
2023-12-22,43868.98828125,44367.95703125,43441.96875,43997.90234375,21028503216,74,Greed,0.2934864092908329,1.9287415416788862,70.0,Greed
2023-12-23,44012.19921875,44015.69921875,43351.35546875,43739.54296875,13507796558,70,Greed,-0.5872083923035065,1.98912613968824,74.0,Greed
2023-12-24,43728.3671875,43945.5234375,42786.91796875,43016.1171875,18830554085,71,Greed,-1.653939964043194,1.9027340479019974,70.0,Greed
2023-12-25,43010.57421875,43765.09375,42765.76953125,43613.140625,21115795370,73,Greed,1.3879063861056418,1.6280228211193182,71.0,Greed
2023-12-26,43599.84765625,43603.17578125,41676.48828125,42520.40234375,30026850982,71,Greed,-2.5055253200995553,1.9249255612868466,73.0,Greed
2023-12-27,42518.46875,43683.16015625,42167.58203125,43442.85546875,25260941032,73,Greed,2.1694364920222586,1.6482829374185275,71.0,Greed
2023-12-28,43468.19921875,43804.78125,42318.55078125,42627.85546875,22992093014,73,Greed,-1.8760276947869081,1.7558820457322326,73.0,Greed
2023-12-29,42614.64453125,43124.32421875,41424.0625,42099.40234375,26000021055,65,Greed,-1.2396896798793966,1.7511616725631873,73.0,Greed
2023-12-30,42091.75390625,42584.125,41556.2265625,42156.90234375,16013925945,68,Greed,0.13658151137276864,1.774292194343248,65.0,Greed
2023-12-31,42152.09765625,42860.9375,41998.25390625,42265.1875,16397498810,67,Greed,0.2568622223877659,1.7152602888774138,68.0,Greed
2024-01-01,42280.234375,44175.4375,42214.9765625,44167.33203125,18426978443,65,Greed,4.50049945064126,2.452292866319945,67.0,Greed
2024-01-02,44187.140625,45899.70703125,44176.94921875,44957.96875,39335274536,71,Greed,1.7900939051301412,2.1833921778333902,65.0,Greed
2024-01-03,44961.6015625,45503.2421875,40813.53515625,42848.17578125,46342323118,70,Greed,-4.692812036242189,2.8994746363383994,71.0,Greed
2024-01-04,42855.81640625,44770.0234375,42675.17578125,44179.921875,30448091210,68,Greed,3.108057856532498,3.017582847642269,70.0,Greed
2024-01-05,44192.98046875,44353.28515625,42784.71875,44162.69140625,32336029347,72,Greed,-0.03900067727314882,2.931709641232152,68.0,Greed
2024-01-06,44178.953125,44227.6328125,43475.15625,43989.1953125,16092503468,70,Greed,-0.3928567037593367,2.9560848527784356,72.0,Greed
2024-01-07,43998.46484375,44495.5703125,43662.23046875,43943.09765625,19330573863,71,Greed,-0.10479313368322307,2.967184888392507,70.0,Greed
2024-01-08,43948.70703125,47218.0,43244.08203125,46970.50390625,42746192015,71,Greed,6.889378335779228,3.5677556396798407,71.0,Greed
2024-01-09,46987.640625,47893.69921875,45244.71484375,46139.73046875,39821290992,76,Extreme Greed,-1.7687130611972357,3.6777743872575828,71.0,Greed
2024-01-10,46121.5390625,47647.22265625,44483.15234375,46627.77734375,50114613298,73,Greed,1.0577584004972662,2.904035058236324,76.0,Extreme Greed
2024-01-11,46656.07421875,48969.37109375,45678.64453125,46368.5859375,45833734549,76,Extreme Greed,-0.5558733892443213,2.842867396607479,73.0,Greed
2024-01-12,46354.79296875,46498.13671875,41903.76953125,42853.16796875,43332698900,71,Greed,-7.581464687080208,4.258355540862393,76.0,Extreme Greed
2024-01-13,42799.4453125,43234.66015625,42464.14453125,42842.3828125,20601860469,64,Greed,-0.025167698821859652,4.260019694792324,71.0,Greed
2024-01-14,42842.26171875,43065.59765625,41724.61328125,41796.26953125,17521429522,60,Greed,-2.44177193838242,4.333261016504788,64.0,Greed
2024-01-15,41715.06640625,43319.72265625,41705.41796875,42511.96875,22320220558,52,Neutral,1.712351907901466,3.102585406908327,60.0,Greed
2024-01-16,42499.3359375,43566.2734375,42085.99609375,43154.9453125,24062872740,64,Greed,1.5124600939588229,3.2756648838858933,52.0,Neutral
2024-01-17,43132.1015625,43189.890625,42189.30859375,42742.65234375,20851232595,60,Greed,-0.9553782672285682,3.1611887490431116,64.0,Greed
2024-01-18,42742.3125,42876.34765625,40631.171875,41262.05859375,25218357242,63,Greed,-3.4639725632667706,3.253596651507247,60.0,Greed
2024-01-19,41278.4609375,42134.16015625,40297.45703125,41618.40625,25752407154,51,Neutral,0.863620644230223,1.9883818991539048,63.0,Greed
2024-01-20,41624.58984375,41877.89453125,41446.82421875,41665.5859375,11586690904,52,Neutral,0.11336255217606617,1.9934137808902397,51.0,Neutral
2024-01-21,41671.48828125,41855.3671875,41497.0078125,41545.78515625,9344043642,56,Greed,-0.28752933279206916,1.7765349487290583,52.0,Neutral
2024-01-22,41553.65234375,41651.20703125,39450.1171875,39507.3671875,31338708143,55,Greed,-4.906437466721814,2.3403682653524776,56.0,Greed
2024-01-23,39518.71484375,40127.3515625,38521.89453125,39845.55078125,29244553045,50,Neutral,0.8560013431039293,2.232764749335009,55.0,Greed
2024-01-24,39877.59375,40483.78515625,39508.796875,40077.07421875,22359526178,48,Neutral,0.5810521700930993,2.3243093929757705,50.0,Neutral
2024-01-25,40075.55078125,40254.48046875,39545.6640625,39933.80859375,18491782013,52,Neutral,-0.35747525934159974,2.0292221180860235,48.0,Neutral
2024-01-26,39936.81640625,42209.38671875,39825.69140625,41816.87109375,25598119893,49,Neutral,4.715459322091098,2.814529015588728,52.0,Neutral
2024-01-27,41815.625,42195.6328125,41431.28125,42120.0546875,11422941934,55,Greed,0.7250269707417489,2.8244159167333094,49.0,Neutral
2024-01-28,42126.125,42797.17578125,41696.91015625,42035.59375,16858971687,54,Neutral,-0.2005242826170095,2.8221576311116743,55.0,Greed
2024-01-29,42030.9140625,43305.8671875,41818.33203125,43288.24609375,20668476578,55,Greed,2.9799801358818767,1.8495684567325639,54.0,Neutral
2024-01-30,43300.2265625,43838.9453125,42711.37109375,42952.609375,23842814518,61,Greed,-0.7753530092744043,2.0144554567344053,55.0,Greed
2024-01-31,42946.25,43717.40625,42298.9453125,42582.60546875,24673628793,60,Greed,-0.861423582021903,2.145370689926759,61.0,Greed
2024-02-01,42569.76171875,43243.16796875,41879.19140625,43075.7734375,21423953779,63,Greed,1.1581441842771323,2.07384939754113,60.0,Greed
2024-02-02,43077.640625,43422.48828125,42584.3359375,43185.859375,18603843039,63,Greed,0.25556346111748063,1.3327759026620765,63.0,Greed
2024-02-03,43184.96484375,43359.94140625,42890.80859375,42992.25,11169245236,60,Greed,-0.44831659668692625,1.3684822121145122,63.0,Greed
2024-02-04,42994.94140625,43097.64453125,42374.83203125,42583.58203125,14802225490,60,Greed,-0.9505619472114146,1.4417123060593313,60.0,Greed
2024-02-05,42577.62109375,43494.25,42264.81640625,42658.66796875,18715487317,60,Greed,0.17632602500394778,0.7731897403251203,60.0,Greed
2024-02-06,42657.390625,43344.1484375,42529.01953125,43084.671875,16798476726,64,Greed,0.9986338686479135,0.8432253625800888,60.0,Greed
2024-02-07,43090.01953125,44341.94921875,42775.95703125,44318.22265625,21126587775,62,Greed,2.8630850081180936,1.2510156911452264,64.0,Greed
2024-02-08,44332.125,45575.83984375,44332.125,45301.56640625,26154524080,66,Greed,2.2188248784866804,1.3894349499812602,62.0,Greed
2024-02-09,45297.3828125,48152.49609375,45260.82421875,47147.19921875,39316770844,72,Greed,4.0741037427910465,1.8463568985574406,66.0,Greed
2024-02-10,47153.52734375,48146.171875,46905.3203125,47771.27734375,16398681570,74,Greed,1.3236801662479536,1.6849625546417897,72.0,Greed
2024-02-11,47768.96875,48535.9375,47617.40625,48293.91796875,19315867136,71,Greed,1.0940478338881565,1.3214705739661996,74.0,Greed
2024-02-12,48296.38671875,50280.4765625,47745.76171875,49958.22265625,34511985805,70,Greed,3.4461993507690414,1.216894878397485,71.0,Greed
2024-02-13,49941.359375,50358.390625,48406.49609375,49742.44140625,35593051468,79,Extreme Greed,-0.4319233922406296,1.5453809256623185,70.0,Greed
2024-02-14,49733.4453125,52021.37109375,49296.83203125,51826.6953125,39105608050,74,Greed,4.190091694992915,1.7275363730288844,79.0,Extreme Greed
2024-02-15,51836.78515625,52820.06640625,51371.62890625,51938.5546875,38564360533,72,Greed,0.21583350882306007,1.89580477065986,74.0,Greed
2024-02-16,51937.7265625,52537.96875,51641.3671875,52160.203125,28180567298,72,Greed,0.4267512618200353,1.7197642644837718,72.0,Greed
2024-02-17,52161.67578125,52191.9140625,50669.66796875,51662.99609375,20009091006,76,Extreme Greed,-0.9532306269177337,1.9510289099818952,72.0,Greed
2024-02-18,51661.96875,52356.96484375,51233.70703125,52122.546875,17595377311,72,Greed,0.8895163192163213,1.9533813074494997,76.0,Extreme Greed
2024-02-19,52134.8125,52483.32421875,51711.8203125,51779.14453125,21362184346,75,Greed,-0.6588364620277343,1.740370721155832,72.0,Greed
2024-02-20,51777.7265625,52945.05078125,50792.3125,52284.875,33353758256,72,Greed,0.9767068832988945,1.6919873248148292,75.0,Greed
2024-02-21,52273.53515625,52368.81640625,50671.7578125,51839.1796875,28624907020,78,Extreme Greed,-0.8524364120598982,0.8208712746330776,72.0,Greed
2024-02-22,51854.64453125,52009.61328125,50926.29296875,51304.97265625,25413900611,74,Greed,-1.0305082651198116,0.8992782391312323,78.0,Extreme Greed
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875,21427078270,76,Extreme Greed,-1.1168964874795462,0.9171507626861213,74.0,Greed
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625,15174077879,72,Greed,1.6540904827679226,1.1509846778379282,76.0,Extreme Greed
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245,74,Greed,0.3143945229742817,1.094395633626895,72.0,Greed
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896,72,Greed,5.391435284481116,2.303030174298592,74.0,Greed
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031,79,Extreme Greed,4.700762695380023,2.7479461628885713,72.0,Greed
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,82,Extreme Greed,9.493531994124748,3.929221494787069,79.0,Extreme Greed
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,80,Extreme Greed,-2.090089846865484,4.1161065963460794,82.0,Extreme Greed
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,80,Extreme Greed,2.029873900109447,3.799490329439209,80.0,Extreme Greed
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,80,Extreme Greed,-0.6578811548619723,4.036254420935823,80.0,Extreme Greed
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,83,Extreme Greed,1.833832389535761,3.9233273103861017,80.0,Extreme Greed
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,82,Extreme Greed,8.173591649219114,4.330773721651792,83.0,Extreme Greed
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,90,Extreme Greed,-6.628402455760396,5.657600787250057,82.0,Extreme Greed
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,75,Greed,3.613733749494208,4.663019892049945,90.0,Extreme Greed
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159,82,Extreme Greed,1.2384196927533564,4.473585566920552,75.0,Greed
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172,81,Extreme Greed,2.0539401213709896,4.474184733745409,82.0,Extreme Greed
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379,84,Extreme Greed,0.2910524006418447,4.416315693719407,81.0,Extreme Greed
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532,79,Extreme Greed,0.7604594828588107,4.421864443628267,84.0,Extreme Greed
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765,82,Extreme Greed,4.497430707429584,3.6236971385765395,79.0,Extreme Greed
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520,81,Extreme Greed,-0.8909905479502545,1.8881782902649904,82.0,Extreme Greed
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929,81,Extreme Greed,2.2414410239567806,1.713735494601188,81.0,Extreme Greed
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698,88,Extreme Greed,-2.30819028918976,2.2340528443575387,81.0,Extreme Greed
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976,83,Extreme Greed,-2.7911980219644583,2.561363059446077,88.0,Extreme Greed
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371,81,Extreme Greed,-5.891115205258901,3.4569624164391746,83.0,Extreme Greed
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625,44716864318,79,Extreme Greed,4.708722796395115,4.000286385339963,81.0,Extreme Greed
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492,77,Extreme Greed,-1.23120859035869,3.461800227433099,79.0,Extreme Greed
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794,79,Extreme Greed,-8.343356981432349,4.465918517451364,77.0,Extreme Greed
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382,74,Greed,9.692504638897837,6.186549935330745,79.0,Extreme Greed
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565,78,Extreme Greed,-3.5667063539995048,6.252884889930941,74.0,Greed
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964,75,Greed,-2.615044343853401,6.24510766906724,78.0,Extreme Greed
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812,73,Greed,0.4444134671348854,5.872010951199636,75.0,Greed
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673,74,Greed,4.951388799118828,5.905957217369994,73.0,Greed
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523,75,Greed,4.052464020923141,6.071914084108917,74.0,Greed
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368,81,Extreme Greed,0.041486463910467286,4.663648397794882,75.0,Greed
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309,83,Extreme Greed,-0.7608353371227561,3.1714822038243025,81.0,Extreme Greed
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617,80,Extreme Greed,1.8567460837021654,2.6747881300858833,83.0,Extreme Greed
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,79,Extreme Greed,-1.204502883045766,2.381975130103226,80.0,Extreme Greed
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,75,Greed,-0.35414711944022903,2.450172010779153,79.0,Extreme Greed
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,75,Greed,2.424203264779501,1.9435911326248418,75.0,Greed
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352,79,Extreme Greed,-2.2871394296192005,1.668361249344855,75.0,Greed
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709,79,Extreme Greed,-6.104798598949213,2.830538017778565,79.0,Extreme Greed
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125,34488018367,71,Greed,0.8156830210526378,2.9068764899232584,79.0,Extreme Greed
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375,34439527442,70,Greed,3.8314642609167615,3.268887471218051,71.0,Greed
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056,79,Extreme Greed,-0.9797320875087778,3.260891683646244,70.0,Greed
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809,75,Greed,1.5602971156545964,3.3426027802771774,79.0,Extreme Greed
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369,78,Extreme Greed,0.6770270726916605,3.1836577720778605,75.0,Greed
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669,76,Extreme Greed,3.270935878474601,3.3120645370197805,78.0,Extreme Greed
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,36426900409,80,Extreme Greed,-3.4794031158228322,2.495600561230163,76.0,Extreme Greed
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774,78,Extreme Greed,2.09558550176423,2.5422169428137003,80.0,Extreme Greed
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,30153382941,76,Extreme Greed,-0.7469744331340511,2.2651776714924745,78.0,Extreme Greed
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406,79,Extreme Greed,-4.088948430588779,2.807572915823745,76.0,Extreme Greed
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185,72,Greed,-5.0217292706919885,3.228803353034708,79.0,Extreme Greed
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047,72,Greed,3.004089104268326,3.5400771901180774,72.0,Greed
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654,74,Greed,-3.517737178558533,3.1794021055253574,72.0,Greed
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078,65,Greed,0.6080330797783695,3.1690270634747324,74.0,Greed
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049,67,Greed,-3.9728848910527192,2.9747052105868064,65.0,Greed
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335,57,Greed,3.649124077498622,3.659315602933247,67.0,Greed
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401,66,Greed,0.5208661031110617,3.491925594564009,57.0,Greed
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495,66,Greed,1.8026421268684478,2.99340906782067,66.0,Greed
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853,72,Greed,-0.10431180502996629,2.745567279691225,66.0,Greed
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673,73,Greed,2.9433758205850147,2.497548306615293,72.0,Greed
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583,71,Greed,-0.6439574982440521,2.555906100102847,73.0,Greed
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120,72,Greed,-3.208044676017341,2.3346455791139444,71.0,Greed
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816,72,Greed,0.31863484195515657,1.9418090973918105,72.0,Greed
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950,70,Greed,-1.1265004482557628,2.0000240421888913,72.0,Greed
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,19530783039,67,Greed,-0.5272966802647994,1.836731409170647,70.0,Greed
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,17334827993,65,Greed,-0.4823625063903991,1.834359102996566,67.0,Greed
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073,67,Greed,1.1533090916022948,1.3542435952236862,65.0,Greed
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057,67,Greed,-5.0191249309274655,2.137003954845007,67.0,Greed
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,54,Neutral,-3.929695449375714,2.2599408319846988,67.0,Greed
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,43,Fear,1.4924669552331737,2.442577546305349,54.0,Neutral
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,48,Neutral,6.370405294167747,3.7673517067714344,43.0,Fear
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,67,Greed,1.5926845790239064,3.8154280741543753,48.0,Neutral
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,69,Greed,0.2185896653241981,3.804690277153438,67.0,Greed
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,71,Greed,-1.3574390387488533,3.8256508816835817,69.0,Greed
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,68,Greed,-1.309542885757653,3.241425168356743,71.0,Greed
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,64,Greed,-1.8398626419713127,2.8437696461607924,68.0,Greed
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,55,Greed,3.043115176709965,2.9699161651956745,64.0,Greed
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,66,Greed,-3.5799920573900024,2.24021141170405,55.0,Greed
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,53,Neutral,0.0015356984674586016,2.071370170969607,66.0,Greed
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,56,Greed,1.076893618853214,2.157661270527101,53.0,Neutral
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,57,Greed,2.3646747788683697,2.37766802067479,56.0,Greed
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,66,Greed,-2.144084393922019,2.471320458712293,57.0,Greed
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,64,Greed,7.659609250545496,3.6960050806503757,66.0,Greed
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,70,Greed,-1.563225228621834,3.7237636270124934,64.0,Greed
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,74,Greed,2.790508695432159,3.302193271864038,70.0,Greed
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,73,Greed,-0.16564833198177142,3.3150383512975004,74.0,Greed
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,72,Greed,-0.9895869986810912,3.4414555378917053,73.0,Greed
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,70,Greed,7.800174241430358,4.276724295902043,72.0,Greed
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,76,Extreme Greed,-1.8358253231772315,4.229316205952391,70.0,Greed
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,76,Extreme Greed,-1.446030042296964,3.5244644862450905,76.0,Extreme Greed
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,76,Extreme Greed,-1.7255976976508713,3.5419934195886773,76.0,Extreme Greed
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,74,Greed,0.8781729788116976,3.4194418560762085,76.0,Extreme Greed
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,76,Extreme Greed,1.0796524727518797,3.419968191600607,74.0,Greed
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,75,Greed,-1.0796814497022966,3.4268347033658646,76.0,Extreme Greed
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,74,Greed,1.2791671360530277,1.4152320209421163,75.0,Greed
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,72,Greed,-1.5827408107827234,1.3753209933274706,74.0,Greed
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,72,Greed,-1.051485738366742,1.3313017965855203,72.0,Greed
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,73,Greed,1.1644282841286824,1.2674039706128928,72.0,Greed
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,73,Greed,-1.2778150001159894,1.3076037444816382,73.0,Greed
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,72,Greed,0.31933460054698326,1.210626894688056,73.0,Greed
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,73,Greed,0.06596674454519835,1.1672181687834908,72.0,Greed
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,73,Greed,1.5544720172089965,1.2267080103867678,73.0,Greed
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,73,Greed,2.5622992224831664,1.3899296763076674,73.0,Greed
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,75,Greed,0.7298724608017615,1.2156410753155922,73.0,Greed
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,78,Extreme Greed,-0.4581363662391591,1.272628821100273,75.0,Greed
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,77,Extreme Greed,-1.999201273457618,1.4564635932359276,78.0,Extreme Greed
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,72,Greed,-0.05308786729295578,1.466514171637457,77.0,Extreme Greed
